timestamp,frame_idx,fps,energy_ema,state,detected,conf,mean_kp_conf,visible_kpts,t_cam_ms,t_pose_ms,t_oracle_ms,t_draw_ms
1769406087.778406,6416,28.02190988745575,0.004638733751398619,ENGAGED,UPPERCUT,0.3504612445831299,0.6977928280830383,13,0.013018341876231734,34.741963945161906,36.23456998715802,0.7140849973934364
1769406087.8189204,6417,28.08818673042856,0.0044870280321373315,ENGAGED,UPPERCUT,,0.7030446529388428,13,0.012680879886736529,34.56853482588637,36.071044381966225,0.693326195129084
1769406087.8779466,6418,27.35201391952423,0.004749881474431382,ENGAGED,UPPERCUT,0.4953177273273468,0.7008343935012817,13,0.013618405732837171,35.870596036313444,37.37434483060164,0.6817560984884313
1769406087.9154596,6419,27.793528689933787,0.004232132564190642,ENGAGED,UPPERCUT,,0.7064323425292969,13,0.013912934499443275,35.281324348150285,36.776533242387664,0.666591612414424
1769406087.9674606,6420,27.302990968619206,0.004807187098386059,ENGAGED,UPPERCUT,0.5485414266586304,0.7129287719726562,14,0.014015899685486005,35.98583439739515,37.484242583952586,0.6544082893755356
1769406088.0019884,6421,27.883894299375605,0.00906888200528751,ENGAGED,UPPERCUT,,0.7125939726829529,15,0.013606633132166404,35.30573565224124,36.761351184066,0.6393436214447235
1769406088.05599,6422,27.332598991371142,0.007283922046049417,ENGAGED,UPPERCUT,0.8406559228897095,0.7062458992004395,14,0.014110105290640792,36.1167168031888,37.584243091975246,0.6327001260152059
1769406088.0925379,6423,27.733606097819205,0.010346295168771733,ENGAGED,UPPERCUT,,0.691121518611908,13,0.01469330059017643,35.534851464420186,37.00759165243985,0.6228601190861215
1769406088.1445312,6424,27.23768549784608,0.01034884034441375,ENGAGED,UPPERCUT,0.971712589263916,0.6691327095031738,12,0.014261832894919637,36.23030334600951,37.7116163221364,0.6220393102012931
1769406088.1805322,6425,27.68016890931277,0.011167820565977475,ENGAGED,UPPERCUT,,0.6442352533340454,13,0.014320886087492364,35.619151069700855,37.0723510161614,0.6339321692031056
1769406088.2380517,6426,27.02430423040566,0.0141349293429129,ENGAGED,UPPERCUT,0.8283358812332153,0.6716218590736389,12,0.01398322135300362,36.54581098798586,38.152714936115295,0.641937595755072
1769406088.2730534,6427,27.597253033766517,0.0194389407419248,ENGAGED,UPPERCUT,,0.6400012969970703,12,0.01400056298160205,35.83574610745091,37.4036817420013,0.6255745844574716
1769406088.3305743,6428,26.925677289876113,0.023363650416319583,ENGAGED,UPPERCUT,0.701269268989563,0.637829065322876,12,0.014168518437315602,36.83229441626931,38.49918720436674,0.6511846163629881
1769406088.3655725,6429,27.472291178769257,0.01841840815543235,ENGAGED,UPPERCUT,,0.6615806818008423,12,0.013851043175756944,36.13095086956362,37.742908226351695,0.6437618519324699
1769406088.4191062,6430,26.98129835127891,0.016107194405788783,ENGAGED,UPPERCUT,0.5322614908218384,0.6383013725280762,12,0.013638957231056702,36.69489080307675,38.40289957101017,0.6609568960092413
